congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
118,House,271,2023-06-20,1,272,407,0,0.0,0.0,0.0,0.0,0.0,HR1606,Passed,Veteran Entrepreneurship Training Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,272,2023-06-20,1,273,409,0,0.0,0.0,0.0,0.0,0.0,HR3672,Passed,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the “Pfc. Justin T. Paton Department of Veterans Affairs Clinic”",On Motion to Suspend the Rules and Pass,
118,House,273,2023-06-21,1,274,215,207,0.026,0.049,-0.716,0.111,-0.381,HRES524,Passed,Providing for consideration of the bill (H.R. 3564) the Middle Class Borrower Protection Act; consideration of (H.R. 3799) the CHOICE Arrangement Act; consideration of (H. Res. 461) Condemning the use of elementary and secondary school facilities to provide shelter for aliens who are not admitted to the United States,On Ordering the Previous Question,
118,House,274,2023-06-21,1,275,215,211,-0.205,0.979,-0.551,-0.908,-16.347,HRES524,Passed,Providing for consideration of the bill (H.R. 3564) the Middle Class Borrower Protection Act; consideration of (H.R. 3799) the CHOICE Arrangement Act; consideration of (H. Res. 461) Condemning the use of elementary and secondary school facilities to provide shelter for aliens who are not admitted to the United States,On Agreeing to the Resolution,
118,House,275,2023-06-21,1,276,208,218,0.026,0.049,0.716,-0.111,-0.381,HRES521,Failed,"Censuring Adam Schiff, Representative of the 30th Congressional District of California",On Motion to Table,
118,House,276,2023-06-21,1,277,221,206,-0.077,0.303,-0.694,-0.416,-2.928,HJRES45,Failed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Waivers and Modifications of Federal Student Loans”","Passage, Objections of the President To The Contrary Notwithstanding",
118,House,277,2023-06-21,1,278,211,220,0.026,0.052,0.716,-0.109,-0.391,HR3799,Failed,,On Agreeing to the Amendment,
118,House,278,2023-06-21,1,279,281,151,-0.26,0.0,-0.248,-0.531,-81.917,HR3799,Agreed to,,On Agreeing to the Amendment,
118,House,279,2023-06-21,1,280,228,206,-0.063,0.036,-0.632,-0.852,-13.427,HR3799,Agreed to,,On Agreeing to the Amendment,
118,House,280,2023-06-21,1,281,209,220,0.026,0.049,0.716,-0.111,-0.381,HR3799,Failed,CHOICE Arrangement Act,On Motion to Recommit,
118,House,281,2023-06-21,1,282,220,209,0.026,0.049,-0.716,0.111,-0.381,HR3799,Passed,CHOICE Arrangement Act,On Passage,
118,House,282,2023-06-21,1,283,213,209,0.026,0.046,-0.716,0.113,-0.376,HRES521,Passed,"Censuring Adam Schiff, Representative of the 30th Congressional District of California",On Agreeing to the Resolution,
118,House,283,2023-06-22,1,284,214,206,0.027,0.053,-0.715,0.138,-0.371,HRES529,Passed,"Relating to the resolution (H. Res. 503) impeaching Joseph R. Biden, Jr., President of the United States, for high crimes and misdemeanors",On Ordering the Previous Question,
118,House,284,2023-06-22,1,285,219,208,0.026,0.059,-0.715,0.134,-0.375,HRES529,Passed,"Relating to the resolution (H. Res. 503) impeaching Joseph R. Biden, Jr., President of the United States, for high crimes and misdemeanors",On Agreeing to the Resolution,
118,House,285,2023-06-22,1,286,223,201,-0.151,0.341,-0.661,-0.66,-12.908,HRES461,Passed,Condemning the use of elementary and secondary school facilities to provide shelter for aliens who are not admitted to the United States,On Agreeing to the Resolution,
118,House,286,2023-06-23,1,287,204,216,0.025,0.064,0.715,-0.131,-0.384,HR3564,Failed,,On Agreeing to the Amendment,
118,House,287,2023-06-23,1,288,197,214,-0.025,-0.055,0.724,0.31,-4.704,HR3564,Failed,Middle Class Borrower Protection Act,On Motion to Recommit,
118,House,288,2023-06-23,1,289,230,189,0.049,-0.285,-0.523,-1.121,-27.044,HR3564,Passed,Middle Class Borrower Protection Act,On Passage,
118,House,289,2023-07-11,1,290,398,11,-0.971,-0.239,-0.531,-1.531,-27.333,HR1548,Passed,Improving Access to Small Business Information Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,290,2023-07-11,1,291,409,1,0.0,0.0,0.0,0.0,0.0,HR1096,Passed,250th Anniversary of the United States Marine Corps Commemorative Coin Act,On Motion to Suspend the Rules and Pass,
118,House,291,2023-07-12,1,292,215,201,0.026,0.046,-0.716,0.111,-0.381,HRES582,Passed,Providing for consideration of the bill (H.R. 2670) National Defense Authorization Act for FY 2024,On Ordering the Previous Question,
118,House,292,2023-07-12,1,293,218,207,0.026,0.046,-0.716,0.111,-0.381,HRES582,Agreed to,,On Agreeing to the Amendment,
118,House,293,2023-07-12,1,294,217,207,0.026,0.046,-0.716,0.111,-0.381,HRES582,Passed,Providing for consideration of the bill (H.R. 2670) National Defense Authorization Act for FY 2024,"On Agreeing to the Resolution, as Amended",
118,House,294,2023-07-13,1,295,214,207,-0.097,-0.995,-0.57,0.42,-8.164,HRES583,Passed,Providing for further consideration of the bill (H.R. 2670) the National Defense Authorization Act for FY 2024,On Ordering the Previous Question,
118,House,295,2023-07-13,1,296,220,208,0.024,0.049,-0.716,0.097,-0.363,HRES583,Passed,Providing for further consideration of the bill (H.R. 2670) the National Defense Authorization Act for FY 2024,On Agreeing to the Resolution,
118,House,296,2023-07-13,1,297,399,31,-0.887,0.462,-0.54,-1.241,-73.105,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,297,2023-07-13,1,298,198,217,-0.271,0.963,0.331,0.358,-43.705,HR2670,Failed,,On Agreeing to the Amendment,
118,House,298,2023-07-13,1,299,160,266,-0.022,-0.391,0.311,0.831,-61.102,HR2670,Failed,,On Agreeing to the Amendment,
118,House,299,2023-07-13,1,300,221,213,0.055,0.183,-0.713,-1.273,-9.594,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,300,2023-07-13,1,301,222,211,-0.045,0.449,-0.404,-0.575,-9.48,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,301,2023-07-13,1,302,222,210,-0.201,0.962,-0.587,-0.796,-9.729,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,302,2023-07-13,1,303,89,341,0.197,-0.98,-0.23,0.488,-94.104,HR2670,Failed,,On Agreeing to the Amendment,
118,House,303,2023-07-13,1,304,70,358,0.264,-0.964,-0.231,0.504,-79.665,HR2670,Failed,,On Agreeing to the Amendment,
118,House,304,2023-07-13,1,305,95,332,-0.065,-0.998,-0.373,1.223,-85.083,HR2670,Failed,,On Agreeing to the Amendment,
118,House,305,2023-07-13,1,306,129,301,-0.046,-0.919,-0.482,1.309,-89.208,HR2670,Failed,,On Agreeing to the Amendment,
118,House,306,2023-07-13,1,307,71,360,0.114,-0.953,-0.214,0.675,-80.464,HR2670,Failed,,On Agreeing to the Amendment,
118,House,307,2023-07-13,1,308,217,212,0.132,0.183,-0.711,0.198,-3.81,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,308,2023-07-13,1,309,227,201,-0.256,0.967,-0.781,-0.66,-22.435,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,309,2023-07-13,1,310,214,210,-0.013,0.31,-0.637,-0.848,-4.032,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,310,2023-07-13,1,311,216,216,0.168,0.929,-0.757,0.024,-10.235,HR2670,Failed,,On Agreeing to the Amendment,
118,House,311,2023-07-13,1,312,214,213,0.175,0.912,-0.753,0.047,-10.009,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,312,2023-07-13,1,313,218,213,0.309,-0.588,-0.621,-1.007,-12.376,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,313,2023-07-13,1,314,222,209,-0.01,0.137,-0.6,-0.937,-5.076,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,314,2023-07-13,1,315,234,198,-0.364,0.931,-0.402,-0.624,-46.355,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,315,2023-07-13,1,316,177,253,0.331,0.072,-0.256,-0.098,-75.436,HR2670,Failed,,On Agreeing to the Amendment,
118,House,316,2023-07-13,1,317,147,276,0.128,-0.152,-0.059,0.746,-182.604,HR2670,Failed,,On Agreeing to the Amendment,
118,House,317,2023-07-13,1,318,218,213,-0.087,-0.996,-0.562,0.382,-8.475,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,318,2023-07-13,1,319,79,353,-0.122,-0.753,-0.264,1.525,-89.898,HR2670,Failed,,On Agreeing to the Amendment,
118,House,319,2023-07-13,1,320,212,218,-0.135,-0.966,-0.328,0.344,-34.894,HR2670,Failed,,On Agreeing to the Amendment,
118,House,320,2023-07-13,1,321,210,221,0.23,0.452,-0.71,0.165,-16.39,HR2670,Failed,,On Agreeing to the Amendment,
118,House,321,2023-07-13,1,322,193,237,0.156,0.608,-0.561,-0.875,-41.779,HR2670,Failed,,On Agreeing to the Amendment,
118,House,322,2023-07-13,1,323,247,185,-0.205,0.141,-0.322,-0.351,-50.717,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,323,2023-07-13,1,324,218,213,0.132,0.184,-0.712,0.189,-3.8,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,324,2023-07-14,1,325,218,210,0.03,-1.0,-0.421,-0.031,-10.95,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,325,2023-07-14,1,326,217,216,0.159,0.255,-0.711,0.19,-7.555,HR2670,Agreed to,,On Agreeing to the Amendment,
118,House,326,2023-07-14,1,327,210,217,0.026,0.059,0.716,-0.102,-0.379,HR2670,Failed,National Defense Authorization Act,On Motion to Recommit,
118,House,327,2023-07-14,1,328,219,210,-0.29,0.957,-0.564,-1.011,-21.949,HR2670,Passed,National Defense Authorization Act,On Passage,
118,House,328,2023-07-17,1,329,400,0,0.0,0.0,0.0,0.0,0.0,S111,Passed,Providing Accountability Through Transparency Act,On Motion to Suspend the Rules and Pass,
118,House,329,2023-07-17,1,330,386,22,0.413,-0.779,0.246,-1.034,-31.49,HR813,Passed,Global Investment in American Jobs Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,330,2023-07-18,1,331,213,207,0.026,0.057,-0.716,0.105,-0.376,HRES597,Passed,Providing for consideration of the bill (H.R. 3935) the Securing Growth and Robust Leadership in American Aviation Act; and providing for consideration of the bill (H.R. 3941) the Schools Not Shelters Act,On Ordering the Previous Question,
118,House,331,2023-07-18,1,332,213,206,-0.085,0.996,-0.498,-0.457,-7.116,HRES597,Passed,Providing for consideration of the bill (H.R. 3935) the Securing Growth and Robust Leadership in American Aviation Act; and providing for consideration of the bill (H.R. 3941) the Schools Not Shelters Act,On Agreeing to the Resolution,
118,House,332,2023-07-18,1,333,27,381,0.234,-0.67,-0.193,1.675,-36.469,HJRES68,Failed,"Relating to a national emergency declared by the President on October 27, 2006",On Passage,
118,House,333,2023-07-18,1,334,30,388,0.063,-0.746,-0.179,1.675,-46.869,HJRES70,Failed,"Relating to a national emergency declared by the President on February 25, 2011",On Passage,
118,House,334,2023-07-18,1,335,27,393,0.204,-0.683,-0.177,1.675,-37.451,HJRES74,Failed,"Relating to a national emergency declared by the President on May 16, 2012",On Passage,
118,House,335,2023-07-18,1,336,26,394,0.202,-0.693,-0.176,1.674,-36.188,HJRES71,Failed,"Relating to a national emergency declared by the President on May 22, 2003",On Passage,
118,House,336,2023-07-18,1,337,24,394,0.219,-0.697,-0.168,1.678,-32.954,HJRES79,Failed,"Relating to a national emergency declared by the President on May 11, 2004",On Passage,
118,House,337,2023-07-18,1,338,412,9,0.0,0.0,0.0,0.0,0.0,HCONRES57,Passed,Expressing the sense of Congress supporting the State of Israel,On Motion to Suspend the Rules and Agree,
118,House,338,2023-07-19,1,339,200,212,0.024,0.059,0.715,-0.108,-0.372,HR3941,Failed,Schools Not Shelters Act,On Motion to Recommit,
118,House,339,2023-07-19,1,340,222,201,-0.1,0.234,-0.715,-0.778,-11.552,HR3941,Passed,Schools Not Shelters Act,On Passage,
118,House,340,2023-07-19,1,341,243,191,0.288,-0.06,0.114,0.195,-170.734,HR3935,Agreed to,,On Agreeing to the Amendment,
118,House,341,2023-07-19,1,342,203,231,0.035,0.554,-0.189,-0.283,-78.257,HR3935,Failed,,On Agreeing to the Amendment,
118,House,342,2023-07-19,1,343,392,41,0.575,-0.394,0.188,-0.668,-66.822,HR3935,Agreed to,,On Agreeing to the Amendment,
118,House,343,2023-07-19,1,344,193,236,0.253,0.43,-0.323,-0.179,-51.147,HR3935,Failed,,On Agreeing to the Amendment,
118,House,344,2023-07-19,1,345,177,258,0.098,-0.995,-0.247,0.245,-91.829,HR3935,Failed,,On Agreeing to the Amendment,
118,House,345,2023-07-19,1,346,141,294,-0.064,-0.998,-0.172,0.39,-133.704,HR3935,Failed,,On Agreeing to the Amendment,
118,House,346,2023-07-19,1,347,220,215,-0.246,0.734,-0.208,-0.415,-86.276,HR3935,Agreed to,,On Agreeing to the Amendment,
118,House,347,2023-07-19,1,348,214,219,0.187,-0.982,-0.28,-0.072,-44.024,HR3935,Failed,,On Agreeing to the Amendment,
118,House,348,2023-07-19,1,349,211,224,0.084,0.189,-0.199,-0.589,-77.371,HR3935,Failed,,On Agreeing to the Amendment,
118,House,349,2023-07-19,1,350,240,195,-0.098,0.129,-0.156,-0.2,-101.114,HR3935,Agreed to,,On Agreeing to the Amendment,
118,House,350,2023-07-19,1,351,49,386,0.178,-0.984,-0.18,0.64,-75.394,HR3935,Failed,,On Agreeing to the Amendment,
118,House,351,2023-07-19,1,352,216,219,0.109,-0.121,-0.212,0.015,-48.356,HR3935,Failed,,On Agreeing to the Amendment,
118,House,352,2023-07-19,1,353,181,254,0.076,-0.997,-0.686,0.836,-69.924,HR3935,Failed,,On Agreeing to the Amendment,
118,House,353,2023-07-19,1,354,229,205,-0.005,0.071,-0.187,-0.331,-64.312,HR3935,Agreed to,,On Agreeing to the Amendment,
118,House,354,2023-07-19,1,355,191,244,0.153,-0.988,-0.365,0.235,-61.904,HR3935,Failed,,On Agreeing to the Amendment,
118,House,355,2023-07-19,1,356,206,227,0.249,0.473,-0.371,0.067,-35.382,HR3935,Failed,,On Agreeing to the Amendment,
118,House,356,2023-07-19,1,357,205,229,-0.085,0.996,-0.088,-0.082,-224.908,HR3935,Failed,,On Agreeing to the Amendment,
118,House,357,2023-07-19,1,358,127,308,0.463,-0.806,-0.379,0.028,-89.07,HR3935,Failed,,On Agreeing to the Amendment,
118,House,358,2023-07-19,1,359,52,381,0.106,-0.852,-0.412,1.784,-59.996,HR3935,Failed,,On Agreeing to the Amendment,
118,House,359,2023-07-19,1,360,45,387,0.452,-0.522,-0.183,0.672,-61.347,HR3935,Failed,,On Agreeing to the Amendment,
118,House,360,2023-07-20,1,361,348,57,0.3,-0.495,0.009,-0.853,-109.269,HR3935,Agreed to,,On Agreeing to the Amendment,
118,House,361,2023-07-20,1,362,64,329,0.176,-0.905,-0.287,0.786,-67.102,HR3935,Failed,,On Agreeing to the Amendment,
118,House,362,2023-07-20,1,363,195,226,0.244,0.051,-0.278,0.078,-48.696,HR3935,Failed,,On Agreeing to the Amendment,
118,House,363,2023-07-20,1,364,351,69,-0.81,0.586,-0.21,-0.338,-150.929,HR3935,Passed,Securing Growth and Robust Leadership in American Aviation Act,On Passage,
118,House,364,2023-07-25,1,365,250,163,0.155,-0.238,-0.035,-0.341,-235.951,HR1338,Failed,Satellite And Telecommunications Streamlining Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,365,2023-07-25,1,366,409,1,0.0,0.0,0.0,0.0,0.0,HR4470,Passed,Protecting and Securing Chemical Facilities from Terrorist Attacks Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,366,2023-07-26,1,367,208,191,0.02,0.056,-0.716,0.085,-0.285,HRES614,Passed,Providing for consideration of the bill (H.R. 4366); providing for consideration of the joint resolution (S.J. Res. 9); and providing for consideration of the joint resolution (S.J. Res. 24),On Ordering the Previous Question,
118,House,367,2023-07-26,1,368,217,206,-0.116,0.993,-0.388,-0.409,-15.092,HRES614,Passed,Providing for consideration of the bill (H.R. 4366); providing for consideration of the joint resolution (S.J. Res. 9); and providing for consideration of the joint resolution (S.J. Res. 24),"On Agreeing to the Resolution, as Amended",
118,House,368,2023-07-26,1,369,394,19,0.086,-0.996,0.308,-1.92,-36.39,HR4366,Agreed to,,On Agreeing to the Amendment,
118,House,369,2023-07-26,1,370,99,327,0.301,-0.542,-0.189,0.426,-96.575,HR4366,Failed,,On Agreeing to the Amendment,
118,House,370,2023-07-26,1,371,83,347,0.04,-0.825,-0.357,1.286,-72.179,HR4366,Failed,,On Agreeing to the Amendment,
118,House,371,2023-07-26,1,372,204,227,0.203,0.494,-0.273,-0.045,-42.292,HR4366,Failed,,On Agreeing to the Amendment,
118,House,372,2023-07-26,1,373,228,206,0.048,-0.066,-0.55,-1.13,-13.447,HR4366,Agreed to,,On Agreeing to the Amendment,
118,House,373,2023-07-26,1,374,223,211,0.024,0.069,-0.716,0.099,-0.376,HR4366,Agreed to,,On Agreeing to the Amendment,
118,House,374,2023-07-26,1,375,224,210,0.045,-0.02,-0.633,-0.802,-3.481,HR4366,Agreed to,,On Agreeing to the Amendment,
118,House,375,2023-07-26,1,376,221,212,0.002,0.319,-0.601,-1.06,-7.679,HR4366,Agreed to,,On Agreeing to the Amendment,
118,House,376,2023-07-26,1,377,220,214,0.153,0.328,-0.717,0.027,-7.376,HR4366,Agreed to,,On Agreeing to the Amendment,
118,House,377,2023-07-26,1,378,222,212,-0.102,0.651,-0.614,-0.978,-8.322,HR4366,Agreed to,,On Agreeing to the Amendment,
118,House,378,2023-07-27,1,379,206,219,0.023,0.06,0.716,-0.099,-0.367,HR4366,Failed,"Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,
118,House,379,2023-07-27,1,380,219,211,-0.172,0.985,-0.529,-0.733,-11.734,HR4366,Passed,"Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Passage,
118,House,380,2023-07-27,1,381,221,206,0.239,-0.572,-0.604,-1.08,-14.793,SJRES9,Passed,"Providing for congressional disapproval under chapter 8 of title 5, U.S. Code, relating to “Endangered and Threatened Wildlife and Plants; Lesser Prairie-Chicken; Threatened Status With Sec. 4(d) Rule for the Northern Distinct Population Segment and Endangered Status for the Southern Distinct Population Segment”",On Passage,
118,House,381,2023-07-27,1,382,220,209,0.006,0.168,-0.599,-0.972,-6.451,SJRES24,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to “Endangered and Threatened Wildlife and Plants; Endangered Species Status for Northern Long-Eared Bat”.",On Passage,
118,House,382,2023-09-12,1,383,403,8,0.0,0.0,0.0,0.0,0.0,HR3152,Passed,Fight CRIME Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,383,2023-09-12,1,384,410,3,0.0,0.0,0.0,0.0,0.0,HR589,Passed,MAHSA Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,384,2023-09-12,1,385,413,2,0.0,0.0,0.0,0.0,0.0,HRES492,Passed,Condemning the Government of Iran’s state-sponsored persecution of the Baha’i minority and its continued violation of the International Covenants on Human Rights,On Motion to Suspend the Rules and Agree,
118,House,385,2023-09-13,1,386,406,4,0.0,0.0,0.0,0.0,0.0,HR1567,Passed,ACRES Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,386,2023-09-13,1,387,415,0,0.0,0.0,0.0,0.0,0.0,HR3324,Passed,To extend the authority to collect Shasta-Trinity Marina fees through fiscal year 2029,On Motion to Suspend the Rules and Pass,
118,House,387,2023-09-14,1,388,214,198,0.023,0.059,-0.716,0.095,-0.356,HRES681,Passed,Providing for consideration of the bill (H.R. 1435) to amend the Clean Air Act to prevent the elimination of the sale of internal combustion engines.,On Ordering the Previous Question,
118,House,388,2023-09-14,1,389,215,200,-0.174,0.985,-0.669,-0.834,-8.518,HRES681,Passed,Providing for consideration of the bill (H.R. 1435) to amend the Clean Air Act to prevent the elimination of the sale of internal combustion engines.,On Agreeing to the Resolution,
118,House,389,2023-09-14,1,390,193,212,-0.046,0.206,0.71,0.275,-1.855,HR1435,Failed,Preserving Choice in Vehicle Purchases Act,On Motion to Recommit,
118,House,390,2023-09-14,1,391,222,190,-0.135,0.261,-0.452,-0.68,-17.293,HR1435,Passed,Preserving Choice in Vehicle Purchases Act,On Passage,
118,House,391,2023-09-18,1,392,410,0,0.0,0.0,0.0,0.0,0.0,HR3981,Passed,Isakson-Roe Education Oversight Expansion Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,392,2023-09-18,1,393,409,0,0.0,0.0,0.0,0.0,0.0,S475,Passed,"To designate the clinic of the Department of Veterans Affairs in Gallup, New Mexico, as the Hiroshi “Hershey” Miyamura VA Clinic",On Motion to Suspend the Rules and Pass,
118,House,393,2023-09-18,1,394,378,32,0.314,-0.95,0.177,-0.615,-54.674,HR663,Passed,Native American Child Protection Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,394,2023-09-19,1,395,393,27,-0.272,-0.821,-0.4,-1.364,-32.836,HR2670,Passed,National Defense Authorization Act,On Motion to go to Conference,
118,House,395,2023-09-19,1,396,401,19,-0.142,-0.99,-0.243,-1.194,-28.138,HR2670,Passed,National Defense Authorization Act,On Closing Portions of the Conference,
118,House,396,2023-09-19,1,397,217,209,0.022,0.063,-0.716,0.092,-0.359,HRES680,Passed,"Providing for consideration of the bill (H.R. 1435) Preserving Choice in Vehicle Purchases Act, and providing for consideration of the bill (H.R. 4365) Department of Defense Appropriations Act, 2024, and for other purposes",On Ordering the Previous Question,
118,House,397,2023-09-19,1,398,212,214,-0.226,0.974,-0.496,-0.867,-20.899,HRES680,Failed,"Providing for consideration of the bill (H.R. 1435) Preserving Choice in Vehicle Purchases Act, and providing for consideration of the bill (H.R. 4365) Department of Defense Appropriations Act, 2024, and for other purposes",On Agreeing to the Resolution,
118,House,398,2023-09-19,1,399,422,0,0.0,0.0,0.0,0.0,0.0,S112,Passed,"To amend title 38, United States Code, to strengthen benefits for children of Vietnam veterans born with spina bifida, and for other purposes",On Motion to Suspend the Rules and Pass,
118,House,399,2023-09-20,1,400,205,214,0.022,0.062,0.716,-0.092,-0.359,HR2670,Failed,National Defense Authorization Act,On Motion to Instruct Conferees,
118,House,400,2023-09-20,1,401,423,0,0.0,0.0,0.0,0.0,0.0,HR1530,Passed,Veterans Benefits Improvement Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,401,2023-09-21,1,402,216,202,0.022,0.069,-0.716,0.099,-0.359,HRES712,Passed,"Providing for consideration of the bill (H.R. 4365) Department of Defense Appropriations Act, 2024; providing for consideration of the bill (H.R. 1130) Unlocking our Domestic LNG Potential Act; and providing for consideration of the resolution (H.Res. 684)",On Ordering the Previous Question,
118,House,402,2023-09-21,1,403,212,216,-0.191,0.981,-0.42,-0.685,-25.288,HRES712,Failed,"Providing for consideration of the bill (H.R. 4365) Department of Defense Appropriations Act, 2024; providing for consideration of the bill (H.R. 1130) Unlocking our Domestic LNG Potential Act; and providing for consideration of the resolution (H.Res. 684)",On Agreeing to the Resolution,
118,House,403,2023-09-26,1,404,209,198,0.022,0.08,-0.715,0.11,-0.353,HRES723,Passed,"Providing for consideration of (H.R. 4365) Dept. of Defense Appropriations Act; (H.R. 4367) Dept. of Homeland Security Appropriations Bill; (H.R. 4368) Agriculture, Rural Development, FDA, and Related Agencies Appropriations Act; (H.R. 4665) Dept. of State, Foreign Operations, and Related Programs Appropriations Act",On Consideration of the Resolution,
118,House,404,2023-09-26,1,405,215,209,0.021,0.077,-0.715,0.106,-0.35,HRES723,Passed,"Providing for consideration of (H.R. 4365) Dept. of Defense Appropriations Act; (H.R. 4367) Dept. of Homeland Security Appropriations Bill; (H.R. 4368) Agriculture, Rural Development, FDA, and Related Agencies Appropriations Act; (H.R. 4665) Dept. of State, Foreign Operations, and Related Programs Appropriations Act",On Ordering the Previous Question,
118,House,405,2023-09-26,1,406,216,212,-0.146,0.989,-0.567,-0.635,-6.364,HRES723,Passed,"Providing for consideration of (H.R. 4365) Dept. of Defense Appropriations Act; (H.R. 4367) Dept. of Homeland Security Appropriations Bill; (H.R. 4368) Agriculture, Rural Development, FDA, and Related Agencies Appropriations Act; (H.R. 4665) Dept. of State, Foreign Operations, and Related Programs Appropriations Act",On Agreeing to the Resolution,
118,House,406,2023-09-26,1,407,424,1,0.0,0.0,0.0,0.0,0.0,HR5110,Passed,Protecting Hunting Heritage and Education Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,407,2023-09-27,1,408,175,254,0.229,-0.973,-1.032,0.55,-61.161,HR4368,Failed,,On Agreeing to the Amendment,
118,House,408,2023-09-27,1,409,119,307,-0.051,-0.826,-0.428,1.367,-98.913,HR4368,Failed,,On Agreeing to the Amendment,
118,House,409,2023-09-27,1,410,106,323,0.041,-0.885,-0.245,0.687,-107.277,HR4368,Failed,,On Agreeing to the Amendment,
118,House,410,2023-09-27,1,411,86,343,0.226,-0.819,-0.27,0.607,-90.923,HR4368,Failed,,On Agreeing to the Amendment,
118,House,411,2023-09-27,1,412,89,341,0.33,-0.944,-0.409,0.534,-74.476,HR4368,Failed,,On Agreeing to the Amendment,
118,House,412,2023-09-27,1,413,68,362,0.032,-0.999,-0.161,0.603,-101.546,HR4368,Failed,,On Agreeing to the Amendment,
118,House,413,2023-09-27,1,414,83,348,0.215,-0.59,-0.473,1.551,-69.607,HR4368,Failed,,On Agreeing to the Amendment,
118,House,414,2023-09-27,1,415,81,350,0.002,-0.931,-0.393,1.372,-81.376,HR4368,Failed,,On Agreeing to the Amendment,
118,House,415,2023-09-27,1,416,105,325,-0.048,-0.966,-0.405,1.25,-96.043,HR4368,Failed,,On Agreeing to the Amendment,
118,House,416,2023-09-27,1,417,49,377,0.305,-0.462,-0.056,1.05,-89.256,HR4368,Failed,,On Agreeing to the Amendment,
118,House,417,2023-09-27,1,418,210,216,0.029,0.848,-0.326,-0.25,-23.171,HR4368,Failed,,On Agreeing to the Amendment,
118,House,418,2023-09-27,1,419,97,336,-0.116,-0.911,-0.133,0.541,-134.923,HR4368,Failed,,On Agreeing to the Amendment,
118,House,419,2023-09-27,1,420,152,278,-0.036,-0.976,-0.378,0.793,-85.861,HR4368,Failed,,On Agreeing to the Amendment,
118,House,420,2023-09-27,1,421,217,214,0.076,0.145,-0.675,-0.574,-1.693,HR4368,Agreed to,,On Agreeing to the Amendment,
118,House,421,2023-09-27,1,422,158,272,0.148,-0.488,-0.343,0.668,-73.01,HR4368,Failed,,On Agreeing to the Amendment,
118,House,422,2023-09-27,1,423,159,272,0.135,-0.538,-0.292,0.55,-78.185,HR4368,Failed,,On Agreeing to the Amendment,
118,House,423,2023-09-27,1,424,156,273,0.064,-0.726,-0.306,0.601,-81.817,HR4368,Failed,,On Agreeing to the Amendment,
118,House,424,2023-09-27,1,425,161,270,0.21,-0.372,-0.293,0.485,-75.662,HR4368,Failed,,On Agreeing to the Amendment,
118,House,425,2023-09-27,1,426,160,271,0.111,-0.602,-0.292,0.547,-81.268,HR4368,Failed,,On Agreeing to the Amendment,
118,House,426,2023-09-27,1,427,163,267,0.189,-0.332,-0.34,0.664,-68.206,HR4368,Failed,,On Agreeing to the Amendment,
118,House,427,2023-09-27,1,428,217,216,0.092,0.277,-0.633,-0.843,-6.683,HR4368,Agreed to,,On Agreeing to the Amendment,
118,House,428,2023-09-27,1,429,217,216,0.145,0.264,-0.707,0.257,-5.003,HR4368,Agreed to,,On Agreeing to the Amendment,
118,House,429,2023-09-27,1,430,71,362,-0.008,-1.0,-0.349,1.265,-78.348,HR4368,Failed,,On Agreeing to the Amendment,
